,0,1,2,3,4,5,6,7,8,9,10,11
6125,155,26,1190,3193,1317.63,126,19,19,17,0,0,38
6126,155,27,535,2864,1192.0510000000004,89,7,0,171,0,0,-1
6127,155,28,514,261,1153.5819999999999,86,0,0,0,0,0,58
6128,155,29,1240,671,1135.925,94,60,0,159,0,11,40
6129,155,30,581,1260,1098.231,108,0,0,0,0,0,23
6130,155,31,759,2437,1059.234,33,28,0,0,0,0,-1
6131,155,32,1294,2931,1052.484,33,0,0,0,0,0,23
6132,155,33,435,1135,1032.271,138,13,0,0,0,0,-1
6133,155,34,254,3077,1025.973,88,50,98,193,0,0,52
6134,155,35,299,2158,1004.437,0,52,9,2,18,48,29
6135,155,36,1193,3209,992.75,119,0,0,0,0,0,-1
6136,155,37,556,3322,988.561,97,15,29,157,12,49,62
6137,155,38,532,1501,979.434,13,79,45,0,87,34,52
6138,155,39,485,1220,970.2539999999999,0,0,68,0,0,0,-1
6139,155,40,1305,2340,952.279,93,0,73,0,23,1,-1
6140,155,41,62,99,944.9780000000001,0,35,1,68,0,0,-1
6141,155,42,813,2526,937.7869999999999,30,68,0,0,0,1,3
6142,155,43,207,2245,928.559,75,0,0,0,0,0,23
6143,155,44,876,208,920.3689999999999,66,0,0,0,0,0,-1
6144,155,45,850,732,909.581,104,0,51,0,5,0,62
6145,155,46,570,364,901.1060000000001,98,0,0,0,0,10,62
6146,155,47,397,1799,900.4989999999997,0,35,52,52,0,49,3
6147,155,48,975,2325,899.2560000000003,0,8,23,178,0,0,52
6148,155,49,876,689,897.7410000000001,66,0,0,0,0,0,-1
6149,155,50,1178,3143,887.173,114,44,99,169,0,25,-1
6150,10,1,649,2922,3512.4309999999996,108,1,79,146,45,43,-1
6151,10,2,1115,2908,3014.4709999999995,141,12,90,124,56,49,-1
6152,10,3,590,1982,2949.1409999999996,108,24,68,0,7,0,52
6153,10,4,442,2242,2559.927,74,5,68,24,23,23,38
6154,10,5,62,99,2310.431,0,8,1,121,0,0,-1
6155,10,6,1001,2580,2232.5170000000007,119,56,6,168,2,9,66
6156,10,7,1161,2686,2088.849,79,97,13,68,15,0,-1
6157,10,8,784,690,2056.962,66,9,45,125,7,2,-1
6158,10,9,605,254,2055.91,24,26,20,155,67,4,52
6159,10,10,590,1983,1973.511,1,0,0,135,1,0,52
6160,10,11,556,3322,1963.629,97,45,38,116,12,49,62
6161,10,12,971,2315,1876.4279999999999,75,10,40,145,0,6,52
6162,10,13,50,2911,1806.201,79,79,40,176,0,0,58
6163,10,14,648,2040,1779.664,1,0,0,0,1,0,23
6164,10,15,1238,1211,1647.385,0,0,1,0,0,0,-1
6165,10,16,815,3065,1489.8410000000001,131,48,33,13,17,10,62
6166,10,17,532,1501,1483.257,85,23,67,178,9,45,52
6167,10,18,879,2130,1413.055,104,33,32,188,0,14,52
6168,10,19,649,2923,1403.914,33,0,0,0,0,1,-1
6169,10,20,712,363,1365.233,1,0,0,0,9,0,38
6170,10,21,729,2673,1363.6960000000001,2,10,4,157,23,0,52
6171,10,22,915,1072,1357.043,113,62,14,5,0,31,-1
6172,10,23,1104,984,1322.704,57,52,0,0,16,2,52
6173,10,24,299,2158,1316.8210000000001,0,37,10,90,5,50,29
6174,10,25,1087,1379,1302.7839999999999,82,59,0,73,6,34,52
6175,10,26,1047,2555,1293.047,86,25,35,79,1,23,-1
6176,10,27,1040,202,1292.0710000000001,0,0,24,0,0,0,-1
6177,10,28,1239,2320,1285.0819999999999,1,0,43,148,34,48,52
6178,10,29,633,2167,1237.4769999999999,112,7,65,0,0,28,-1
6179,10,30,758,1284,1189.885,74,0,0,0,0,0,58
6180,10,31,1190,3193,1179.451,132,23,29,40,0,0,38
6181,10,32,1013,293,1163.108,0,0,13,0,0,0,-1
6182,10,33,876,3112,1160.167,60,0,47,172,0,0,-1
6183,10,34,572,235,1142.5739999999996,88,84,2,33,15,0,23
6184,10,35,786,3160,1095.886,133,0,43,46,0,0,52
6185,10,36,1245,1999,1086.975,86,0,0,0,0,0,38
6186,10,37,179,505,1073.718,130,0,85,15,8,13,-1
6187,10,38,804,2682,1049.027,74,0,0,0,0,0,58
6188,10,39,125,1371,1032.187,143,11,94,156,0,10,-1
6189,10,40,370,2050,1027.141,97,53,59,176,0,0,58
6190,10,41,1294,2931,1021.186,33,0,0,0,0,0,23
6191,10,42,435,1135,968.605,116,68,0,0,0,40,-1
6192,10,43,685,2335,950.541,24,0,0,0,0,0,-1
6193,10,44,435,1136,942.477,124,35,0,0,0,0,-1
6194,10,45,1240,671,939.811,100,43,0,12,0,41,40
6195,10,46,1023,1593,938.203,75,5,0,0,0,0,-1
6196,10,47,905,2776,869.5269999999997,0,0,46,0,0,0,-1
6197,10,48,876,208,867.779,42,0,0,0,0,0,-1
6198,10,49,840,1819,862.383,0,0,57,0,0,0,52
6199,10,50,813,2526,859.924,62,68,31,83,0,23,3
6200,176,1,25,1469,3888.631,97,1,1,0,1,12,62
6201,176,2,649,2922,3153.393,130,35,57,146,56,0,-1
6202,176,3,1115,2908,2631.345,42,2,14,190,67,4,-1
6203,176,4,590,1983,2625.565,1,0,0,146,1,1,52
6204,176,5,1239,2320,2235.673,97,13,0,183,13,48,52
6205,176,6,648,2040,2229.62,74,79,0,0,12,0,23
6206,176,7,590,1982,2018.0729999999999,141,68,21,0,15,0,52
6207,176,8,1047,2555,1968.231,57,10,90,150,12,45,-1
6208,176,9,784,690,1916.017,51,13,81,79,87,23,-1
6209,176,10,605,254,1912.338,141,77,40,186,2,13,52
6210,176,11,189,992,1903.714,86,46,24,119,34,45,-1
6211,176,12,721,667,1764.9360000000001,74,12,27,90,34,50,-1
6212,176,13,1238,1211,1751.364,0,0,1,0,0,0,-1
6213,176,14,62,99,1729.1429999999998,0,29,35,151,0,0,-1
6214,176,15,50,2911,1728.891,88,57,38,194,0,0,58
6215,176,16,971,2315,1697.731,82,10,62,138,0,28,52
6216,176,17,1001,2580,1625.485,24,0,33,35,0,39,66
6217,176,18,435,1133,1611.369,1,35,0,0,1,2,-1
6218,176,19,442,2242,1605.308,87,16,34,121,0,11,38
6219,176,20,1161,2686,1425.707,62,0,35,126,0,0,-1
6220,176,21,1023,1593,1419.739,112,5,12,118,0,0,-1
6221,176,22,815,3065,1381.039,134,60,50,124,0,18,62
6222,176,23,768,1235,1324.049,83,35,35,0,10,8,62
6223,176,24,649,2923,1321.9089999999999,77,0,0,0,0,1,-1
6224,176,25,915,1072,1309.999,126,69,6,171,0,6,-1
6225,176,26,1245,1999,1276.376,119,0,0,0,0,0,38
6226,176,27,299,2158,1221.527,0,44,12,2,8,7,29
6227,176,28,1213,2453,1207.333,94,28,39,0,0,16,53
6228,176,29,306,783,1165.225,119,20,79,117,2,15,47
6229,176,30,602,1960,1164.7910000000004,122,79,57,200,0,46,-1
6230,176,31,775,985,1156.026,130,0,2,0,5,0,62
6231,176,32,435,1135,1148.309,96,9,0,0,0,20,-1
6232,176,33,532,1501,1138.7910000000004,111,22,76,199,0,48,52
6233,176,34,813,2526,1128.71,157,6,23,93,0,34,3
6234,176,35,1104,984,1112.792,81,58,0,0,0,5,52
6235,176,36,423,807,1109.27,0,0,24,99,0,0,-1
6236,176,37,1294,2931,1105.67,152,0,0,0,0,0,23
6237,176,38,435,1136,1078.09,105,10,0,0,17,26,-1
6238,176,39,33,1027,1031.978,92,31,9,0,8,20,52
6239,176,40,804,2682,1027.322,152,0,0,0,0,0,58
6240,176,41,1087,1379,998.428,95,92,0,20,0,12,52
6241,176,42,712,363,981.743,33,0,0,0,0,0,38
6242,176,43,798,2382,969.987,33,0,0,0,0,0,23
6243,176,44,633,2167,955.895,123,17,85,0,0,38,-1
6244,176,45,540,900,955.585,13,39,45,20,87,0,-1
6245,176,46,1190,3193,938.5419999999999,3,25,65,187,0,0,38
6246,176,47,879,2130,908.513,122,41,89,3,0,36,52
6247,176,48,1147,1300,876.883,86,46,2,123,12,36,-1
6248,176,49,833,1643,873.084,60,80,32,191,0,0,52
6249,176,50,153,309,868.4,1,0,0,0,67,0,-1
6250,134,1,649,2922,3015.945,119,46,79,168,56,0,-1
6251,134,2,25,1469,2798.9640000000004,97,9,57,0,23,23,62
6252,134,3,1158,948,2742.187,74,46,24,0,0,47,62
6253,134,4,509,3205,2464.56,1,1,35,90,1,1,5
6254,134,5,435,1134,2375.1020000000008,1,24,0,0,1,1,-1
6255,134,6,590,1983,2374.986,1,0,0,46,1,1,52
6256,134,7,1115,2908,2331.613,51,24,19,146,78,36,-1
6257,134,8,784,690,2099.77,80,13,49,79,13,15,-1
6258,134,9,603,2963,2069.161,0,35,24,146,0,0,28
6259,134,10,1239,2320,1984.755,108,12,0,173,16,12,52
6260,134,11,648,2040,1843.31,74,41,0,0,45,28,23
6261,134,12,605,254,1840.01,2,30,64,198,3,16,52
6262,134,13,50,2911,1825.6329999999998,82,13,44,185,0,0,58
6263,134,14,664,1961,1810.0810000000001,0,0,1,0,0,0,-1
6264,134,15,590,1982,1725.035,60,4,12,0,0,0,52
6265,134,16,815,3065,1645.5720000000001,135,55,16,112,0,29,62
6266,134,17,1238,1211,1534.911,0,0,1,0,0,0,-1
6267,134,18,971,2315,1527.8829999999994,91,19,47,118,0,0,52
6268,134,19,1147,1300,1507.4189999999999,86,52,30,196,12,38,-1
6269,134,20,1116,508,1466.3329999999999,86,73,96,197,34,49,3
6270,134,21,206,1716,1448.1170000000006,119,28,0,0,8,0,-1
6271,134,22,1047,2555,1413.914,111,40,29,8,9,6,-1
6272,134,23,315,1074,1413.683,0,0,1,0,0,0,-1
6273,134,24,299,2158,1338.9029999999998,0,6,5,157,11,24,29
6274,134,25,823,804,1309.651,108,51,33,158,87,0,-1
6275,134,26,813,2526,1288.514,156,2,37,0,0,2,3
6276,134,27,915,1072,1259.979,135,66,16,162,0,6,-1
6277,134,28,439,3028,1200.548,152,0,0,0,87,0,36
6278,134,29,876,3111,1190.553,74,0,35,24,34,12,-1
6279,134,30,649,2923,1179.927,75,0,0,0,0,45,-1
6280,134,31,1213,2453,1140.503,93,50,63,130,0,46,53
6281,134,32,435,1135,1106.288,91,29,0,0,0,5,-1
6282,134,33,1001,2580,1103.5430000000001,99,0,87,46,0,0,66
6283,134,34,189,992,1078.0430000000001,84,0,27,61,0,17,-1
6284,134,35,876,2493,1075.731,33,0,5,69,4,48,-1
6285,134,36,1245,1999,1063.603,24,0,0,0,0,0,38
6286,134,37,153,309,1062.8339999999996,33,0,0,0,0,0,-1
6287,134,38,1036,1811,1054.236,0,0,13,0,0,0,-1
6288,134,39,532,1501,1032.853,129,15,93,5,0,2,52
6289,134,40,239,418,1027.823,86,1,57,117,23,23,52
6290,134,41,435,1136,1025.8039999999999,98,40,0,0,0,3,-1
6291,134,42,62,99,1011.2410000000001,0,30,2,15,0,0,-1
6292,134,43,435,1133,1002.988,77,48,0,0,18,8,-1
6293,134,44,1294,2931,1001.1,42,0,0,0,0,0,23
6294,134,45,104,1452,994.243,130,54,88,0,67,11,-1
6295,134,46,1023,1593,981.8539999999999,134,0,12,150,0,0,-1
6296,134,47,1075,2687,971.171,74,80,49,0,12,14,-1
6297,134,48,964,1829,921.2310000000001,0,0,46,0,0,0,-1
6298,134,49,642,3159,906.1619999999999,2,42,50,192,3,3,-1
6299,134,50,798,2382,905.7180000000001,75,0,0,0,0,0,23
6300,113,1,359,2341,4867.68,1,1,13,112,1,1,59
6301,113,2,649,2922,3386.1409999999996,141,46,24,146,78,0,-1
6302,113,3,509,3205,3171.882,97,23,79,142,1,12,5
6303,113,4,876,3111,3094.534,74,0,35,79,34,23,-1
6304,113,5,796,531,3009.8790000000013,86,79,35,35,12,34,52
6305,113,6,1115,2908,2304.335,51,24,19,157,3,0,-1
6306,113,7,330,2804,2278.881,1,19,29,80,1,0,38
6307,113,8,590,1983,2073.97,108,0,0,57,34,49,52
6308,113,9,881,2467,1974.2060000000001,97,5,68,145,34,3,62
6309,113,10,1238,1211,1940.515,0,0,1,0,0,0,-1
6310,113,11,641,270,1908.5739999999998,71,1,24,124,78,12,52
6311,113,12,50,2911,1777.786,83,24,55,9,0,0,58
6312,113,13,648,2040,1774.7020000000002,141,95,0,101,67,20,23
6313,113,14,25,1469,1758.951,85,14,10,0,9,11,62
6314,113,15,1197,1918,1721.9279999999999,74,88,5,0,23,0,62
6315,113,16,815,3065,1688.483,160,6,22,112,0,17,62
6316,113,17,1239,2320,1628.8010000000006,24,29,0,196,17,48,52
6317,113,18,435,1134,1600.654,130,7,0,0,45,34,-1
6318,113,19,590,1982,1587.092,83,5,16,0,0,0,52
6319,113,20,605,254,1574.6570000000006,77,49,72,200,6,19,52
6320,113,21,435,1132,1567.9360000000001,1,4,0,0,12,23,-1
6321,113,22,784,690,1549.614,90,90,82,140,0,22,-1
6322,113,23,299,2158,1502.181,0,2,6,190,13,19,29
6323,113,24,664,1961,1467.859,0,0,13,0,0,0,-1
6324,113,25,239,418,1462.7279999999994,86,41,0,3,23,45,52
6325,113,26,1160,2062,1457.6470000000006,66,13,23,101,16,2,-1
6326,113,27,1010,2992,1411.479,86,75,80,0,12,4,-1
6327,113,28,971,2315,1407.983,118,19,28,126,0,0,52
6328,113,29,1245,2000,1380.3470000000002,97,0,0,0,0,0,38
6329,113,30,469,402,1343.648,0,0,24,0,0,0,-1
6330,113,31,1135,230,1307.465,57,36,79,0,4,0,-1
6331,113,32,813,2526,1294.139,122,57,71,0,0,18,3
6332,113,33,915,1072,1283.529,137,52,17,161,0,7,-1
6333,113,34,1158,948,1235.508,82,44,8,0,0,31,62
6334,113,35,649,2923,1205.364,77,0,0,0,0,47,-1
6335,113,36,1246,2767,1171.462,0,0,24,0,0,0,-1
6336,113,37,442,2242,1142.17,112,5,80,173,0,0,38
6337,113,38,206,1716,1116.578,13,0,0,0,0,0,-1
6338,113,39,435,1135,1104.625,94,20,0,0,0,4,-1
6339,113,40,1294,2931,1093.437,24,0,0,0,0,0,23
6340,113,41,603,2963,1082.07,0,31,90,79,0,0,28
6341,113,42,361,923,1038.8980000000001,2,57,0,2,4,48,52
6342,113,43,532,1501,1014.2310000000001,139,10,0,189,0,3,52
6343,113,44,861,3195,1000.691,35,13,15,0,0,0,3
6344,113,45,181,1736,987.235,0,0,57,0,0,0,62
6345,113,46,1159,1344,985.432,119,0,69,21,6,0,-1
6346,113,47,1213,2453,974.416,93,0,0,183,0,3,53
6347,113,48,786,2121,973.9789999999999,100,16,66,0,0,0,52
6348,113,49,153,309,958.81,60,0,0,0,0,0,-1
6349,113,50,1116,508,937.44,84,0,0,34,0,0,3
6350,31,1,359,2341,5227.889,1,1,13,2,1,1,59
6351,31,2,649,2922,3700.9829999999997,152,46,24,157,56,0,-1
6352,31,3,82,3098,2520.899,1,1,35,124,1,47,3
6353,31,4,876,3111,2230.152,2,0,35,119,8,23,-1
6354,31,5,1115,2908,2142.865,42,54,32,157,23,0,-1
6355,31,6,590,1983,2137.021,97,0,0,101,23,45,52
6356,31,7,648,2040,2094.0589999999997,130,6,0,119,4,13,23
6357,31,8,637,1605,1978.045,74,0,2,132,34,7,3
6358,31,9,299,2158,1957.195,0,19,90,135,15,22,29
6359,31,10,509,3205,1956.361,24,87,10,193,23,6,5
6360,31,11,1238,1211,1902.828,0,0,1,0,0,0,-1
6361,31,12,796,531,1892.477,77,83,10,137,4,7,52
6362,31,13,1071,2740,1871.4979999999998,119,82,4,35,87,35,62
6363,31,14,330,2804,1868.0610000000001,86,23,0,0,34,0,38
6364,31,15,361,923,1716.503,57,28,0,90,16,47,52
6365,31,16,590,1982,1702.1129999999994,85,9,6,0,0,0,52
6366,31,17,813,2526,1695.655,75,68,33,0,0,45,3
6367,31,18,815,3065,1601.392,12,22,50,112,0,16,62
6368,31,19,1239,2320,1531.52,13,65,0,166,0,2,52
6369,31,20,93,2061,1518.776,1,46,0,0,12,50,36
6370,31,21,971,2315,1498.845,125,5,28,117,0,25,52
6371,31,22,605,254,1451.943,81,77,84,180,87,11,52
6372,31,23,784,690,1434.902,102,57,0,151,45,0,-1
6373,31,24,641,270,1432.5120000000006,151,79,5,115,0,12,52
6374,31,25,50,2911,1385.151,104,5,77,158,0,0,58
6375,31,26,25,1469,1379.693,120,23,22,0,0,32,62
6376,31,27,1032,14,1336.514,86,74,42,0,12,0,23
6377,31,28,664,1961,1324.524,0,0,46,0,0,0,-1
6378,31,29,922,2896,1319.56,0,13,68,139,0,0,-1
6379,31,30,969,2781,1317.8020000000001,74,0,0,0,9,0,38
6380,31,31,915,1072,1290.531,115,56,17,191,0,27,-1
6381,31,32,1197,1918,1218.682,60,0,41,0,0,0,62
6382,31,33,469,402,1211.612,0,0,68,0,0,0,-1
6383,31,34,649,2923,1207.089,80,0,0,0,0,50,-1
6384,31,35,1245,2000,1194.497,141,0,0,0,0,0,38
6385,31,36,1213,2453,1124.308,75,0,0,197,0,49,53
6386,31,37,1294,2931,1115.127,13,0,0,0,0,0,23
6387,31,38,532,1501,1111.798,131,90,0,55,0,9,52
6388,31,39,629,1561,1090.319,108,0,0,0,0,0,-1
6389,31,40,59,3397,1065.732,0,0,13,0,0,0,73
6390,31,41,1196,2263,1056.704,140,13,33,0,0,26,52
6391,31,42,10,3166,1053.483,61,8,5,0,0,16,-1
6392,31,43,146,290,1051.171,0,0,13,144,0,0,-1
6393,31,44,546,1524,1050.612,130,0,0,0,0,0,23
6394,31,45,435,1134,994.439,91,60,0,0,0,34,-1
6395,31,46,881,2467,985.846,82,0,54,111,11,0,62
6396,31,47,206,1716,975.408,71,0,0,0,0,0,-1
6397,31,48,435,1135,970.816,114,31,0,0,0,9,-1
6398,31,49,633,2167,960.693,161,18,70,102,0,0,-1
6399,31,50,576,1518,946.404,130,0,0,89,2,0,53
6400,237,1,359,2341,4282.608,1,1,35,179,1,1,59
6401,237,2,604,2780,3187.1809999999996,1,1,46,124,1,1,52
6402,237,3,500,2928,3022.3059999999996,97,24,1,2,1,12,-1
6403,237,4,649,2922,2629.934,33,57,79,190,87,0,-1
6404,237,5,82,3098,2629.248,74,35,6,24,12,4,3
6405,237,6,648,2040,1976.799,119,6,0,128,5,4,23
6406,237,7,813,2526,1920.5339999999999,57,35,33,0,0,50,3
6407,237,8,590,1983,1820.3239999999998,108,0,0,123,45,13,52
6408,237,9,321,288,1787.4279999999999,1,68,35,0,12,12,47
6409,237,10,1238,1211,1673.692,0,0,1,0,0,0,-1
6410,237,11,1115,2908,1536.011,66,71,52,146,3,0,-1
6411,237,12,24,55,1447.004,0,0,13,0,0,0,-1
6412,237,13,605,254,1440.7920000000001,79,48,75,180,56,15,52
6413,237,14,93,2061,1376.1729999999998,2,64,31,0,23,22,36
6414,237,15,483,1242,1365.021,0,35,13,0,0,0,-1
6415,237,16,299,2158,1334.168,70,21,4,24,0,36,29
6416,237,17,590,1982,1277.471,93,15,18,0,0,0,52
6417,237,18,876,530,1270.479,86,0,0,0,34,0,-1
6418,237,19,616,1460,1215.829,74,0,0,0,0,0,58
6419,237,20,509,3205,1209.4080000000001,84,0,31,29,8,37,5
6420,237,21,361,923,1207.009,94,34,87,131,0,18,52
6421,237,22,1074,296,1202.471,119,57,24,123,56,47,-1
6422,237,23,1239,2320,1200.705,71,11,0,166,16,9,52
6423,237,24,81,84,1183.465,88,0,57,129,11,0,48
6424,237,25,50,2911,1176.0510000000004,115,16,83,155,0,0,58
6425,237,26,330,2804,1172.112,13,69,0,0,7,0,38
6426,237,27,10,3166,1157.058,21,22,5,0,0,13,-1
6427,237,28,971,2315,1121.496,125,10,49,117,0,24,52
6428,237,29,784,690,1106.11,118,90,0,53,45,0,-1
6429,237,30,649,3064,1066.6660000000004,57,58,0,101,17,0,-1
6430,237,31,815,3065,1044.708,29,28,65,168,0,0,62
6431,237,32,1095,2415,1041.461,110,0,26,113,6,6,62
6432,237,33,796,531,1034.323,98,0,25,167,0,37,52
6433,237,34,1261,501,1030.032,0,0,1,0,0,0,-1
6434,237,35,629,1561,1027.3139999999999,152,0,0,0,0,0,-1
6435,237,36,969,2781,1025.6660000000004,130,0,0,0,0,0,38
6436,237,37,397,1799,1020.947,102,8,0,0,0,34,3
6437,237,38,922,2896,998.949,0,13,11,125,0,0,-1
6438,237,39,691,136,995.8389999999999,0,13,1,135,0,1,3
6439,237,40,1213,2453,979.888,82,0,0,22,0,3,53
6440,237,41,384,332,976.07,74,0,0,0,0,0,58
6441,237,42,915,1072,971.107,128,37,23,48,0,42,-1
6442,237,43,910,1157,963.0260000000001,0,1,13,124,0,0,-1
6443,237,44,1211,682,962.46,108,0,0,0,0,0,23
6444,237,45,958,1151,956.291,152,0,0,185,2,36,-1
6445,237,46,649,2923,942.198,92,0,0,0,0,11,-1
6446,237,47,1294,2931,938.75,42,0,0,0,0,0,23
6447,237,48,169,1009,933.525,0,1,79,0,0,45,-1
6448,237,49,876,2671,925.128,85,0,7,141,78,6,-1
6449,237,50,498,1458,908.59,130,2,6,101,3,48,-1
6450,217,1,691,136,4212.891,1,68,1,168,1,1,3
6451,217,2,359,2341,3202.952,74,90,5,90,12,12,59
6452,217,3,910,1157,2996.0040000000013,91,1,13,124,23,23,-1
6453,217,4,604,2780,2776.117,97,46,12,46,34,12,52
6454,217,5,1004,1217,2513.71,108,8,2,190,23,45,62
6455,217,6,364,617,2465.458,119,68,24,2,67,14,9
6456,217,7,976,348,2068.66,108,46,22,128,67,10,62
6457,217,8,753,1233,2019.92,74,57,10,68,45,48,53
6458,217,9,813,2526,1943.3229999999999,57,24,62,0,11,19,3
6459,217,10,649,2922,1876.339,60,5,21,35,13,0,-1
6460,217,11,1023,140,1815.6779999999999,97,7,16,120,56,41,-1
6461,217,12,169,1009,1691.1970000000001,141,35,45,177,87,49,-1
6462,217,13,590,1983,1606.351,141,0,0,142,4,25,52
6463,217,14,1238,1211,1593.015,0,0,13,0,0,0,-1
6464,217,15,321,288,1527.976,108,0,30,0,45,47,47
6465,217,16,776,1977,1461.771,0,0,35,161,0,0,62
6466,217,17,24,55,1430.105,0,2,68,0,0,0,-1
6467,217,18,1218,2211,1385.13,74,0,0,0,0,0,58
6468,217,19,82,3098,1381.408,60,33,73,127,78,30,3
6469,217,20,1017,2470,1362.5120000000004,88,4,42,146,17,42,58
6470,217,21,836,1639,1361.4170000000001,42,11,16,117,12,36,3
6471,217,22,1294,3517,1304.781,1,0,0,0,4,0,23
6472,217,23,648,2040,1290.195,24,62,0,140,7,24,23
6473,217,24,296,2411,1282.578,0,0,1,0,0,0,-1
6474,217,25,1239,2320,1262.317,81,10,0,184,0,9,52
6475,217,26,397,1799,1197.623,42,17,0,0,0,6,3
6476,217,27,569,3359,1177.4569999999999,141,20,67,196,8,37,-1
6477,217,28,1245,2001,1174.982,86,0,0,0,0,0,38
6478,217,29,562,1249,1133.049,0,59,1,129,0,0,-1
6479,217,30,975,1430,1116.612,0,1,1,0,0,23,52
6480,217,31,10,3166,1102.6480000000001,145,30,36,0,0,10,-1
6481,217,32,1239,3331,1090.858,51,0,30,125,0,0,52
6482,217,33,1074,296,1087.3010000000004,119,55,33,29,56,8,-1
6483,217,34,523,2952,1085.437,97,0,0,0,0,0,23
6484,217,35,1115,2908,1045.497,96,60,88,113,15,0,-1
6485,217,36,361,923,1015.04,98,32,0,131,0,0,52
6486,217,37,618,1279,1012.044,1,0,0,0,2,0,23
6487,217,38,384,332,967.8789999999999,13,0,0,0,0,0,58
6488,217,39,685,1368,953.5980000000001,1,53,94,76,34,0,-1
6489,217,40,483,1242,945.9680000000001,0,18,90,0,0,0,-1
6490,217,41,1162,2464,939.43,0,1,36,0,0,12,53
6491,217,42,605,254,936.977,89,49,0,48,9,22,52
6492,217,43,500,2928,917.705,104,72,27,132,11,46,-1
6493,217,44,1006,1545,912.048,1,0,0,0,5,0,64
6494,217,45,330,2804,910.83,33,0,0,0,0,0,38
6495,217,46,1251,410,905.7869999999999,0,0,57,0,0,0,-1
6496,217,47,590,1982,900.123,101,31,94,0,0,0,52
6497,217,48,1095,2415,891.1010000000001,143,0,44,121,0,19,62
6498,217,49,784,690,858.7260000000001,135,13,45,0,0,0,-1
6499,217,50,815,3065,833.93,28,44,0,57,0,0,62
6500,197,1,633,644,3570.495,74,1,1,143,1,1,-1
6501,197,2,359,2341,2573.967,108,11,12,136,23,34,59
6502,197,3,1027,2445,2426.026,130,0,57,1,3,0,72
6503,197,4,604,2780,2325.768,33,90,25,122,3,48,52
6504,197,5,1104,2625,2183.573,1,57,8,134,1,1,52
6505,197,6,691,136,2061.163,13,31,4,123,56,49,3
6506,197,7,355,3118,1864.477,86,5,17,148,67,21,-1
6507,197,8,979,1017,1851.46,97,46,19,0,34,34,62
6508,197,9,159,1195,1739.895,108,13,13,0,1,1,63
6509,197,10,1023,140,1667.861,42,47,40,154,6,0,-1
6510,197,11,685,1368,1662.751,1,87,94,0,34,0,-1
6511,197,12,975,1430,1625.464,0,46,35,0,0,23,52
6512,197,13,813,2526,1562.795,71,14,85,0,9,46,3
6513,197,14,1081,2974,1536.8629999999994,1,0,0,0,12,42,23
6514,197,15,1238,1211,1460.082,0,0,24,0,0,0,-1
6515,197,16,796,1241,1440.773,13,36,63,162,0,0,52
6516,197,17,65,2463,1438.101,0,0,1,0,0,0,52
6517,197,18,784,690,1431.461,83,13,45,0,34,0,-1
6518,197,19,364,617,1364.92,87,82,8,130,10,0,9
6519,197,20,649,2922,1335.126,94,8,29,0,0,28,-1
6520,197,21,526,2406,1305.7830000000001,0,68,68,112,0,5,-1
6521,197,22,1004,1217,1299.37,71,0,22,127,5,8,62
6522,197,23,590,1983,1294.7069999999999,60,0,0,130,7,40,52
6523,197,24,518,2583,1276.655,0,35,13,124,56,3,53
6524,197,25,296,2411,1261.818,0,0,46,0,0,0,-1
6525,197,26,910,1157,1240.8339999999996,56,23,6,117,45,17,-1
6526,197,27,283,566,1237.983,74,0,0,0,4,0,23
6527,197,28,618,1279,1146.851,119,0,0,0,0,0,23
6528,197,29,1112,2832,1128.983,97,0,0,0,0,0,23
6529,197,30,648,2040,1065.979,33,3,0,200,0,0,23
6530,197,31,1294,3517,1064.014,141,0,0,0,0,0,23
6531,197,32,182,822,1060.147,24,0,0,0,87,48,53
6532,197,33,132,316,1021.778,86,0,0,0,0,0,52
6533,197,34,1239,3331,1014.936,101,0,38,120,0,0,52
6534,197,35,1218,2211,1010.0139999999999,33,0,0,0,0,0,58
6535,197,36,435,1140,965.0039999999999,119,0,0,0,2,49,-1
6536,197,37,835,842,963.797,141,79,48,0,0,45,52
6537,197,38,397,1799,939.863,98,51,0,0,0,6,3
6538,197,39,1087,2935,926.0160000000001,1,1,0,123,23,12,52
6539,197,40,753,1233,925.3589999999999,66,0,0,169,0,0,53
6540,197,41,1114,2835,921.405,85,9,70,0,0,0,52
6541,197,42,1192,514,903.672,152,0,0,0,0,0,23
6542,197,43,184,2141,889.049,132,12,8,119,0,0,62
6543,197,44,237,1925,879.7510000000003,0,52,24,0,0,0,-1
6544,197,45,1115,2908,869.5210000000003,133,60,0,126,0,0,-1
6545,197,46,633,2167,867.735,151,20,59,0,0,30,-1
6546,197,47,562,1249,854.539,0,0,68,153,0,0,-1
6547,197,48,1245,2001,841.762,75,0,0,0,0,0,38
6548,197,49,82,3098,828.632,111,69,0,197,17,0,3
6549,197,50,501,963,828.544,0,0,79,0,0,0,-1
6550,51,1,971,1756,3704.836,86,13,13,168,1,23,52
6551,51,2,1087,2935,3131.16,1,35,0,136,1,12,52
6552,51,3,915,1201,2863.198,42,90,24,0,2,1,-1
6553,51,4,181,3048,2763.6209999999996,57,17,1,128,0,15,62
6554,51,5,1096,2276,2693.486,0,1,1,150,0,0,52
6555,51,6,1115,2839,2579.61,119,79,46,1,12,49,-1
6556,51,7,159,1195,2432.315,108,57,5,0,1,12,63
6557,51,8,604,2780,2267.299,57,4,20,125,5,3,52
